threshold,f1,disparity,precision,recall
0.32025125628140705,0.37272727272727274,0.23030303030303034,0.2546583850931677,0.6949152542372882
0.32517587939698495,0.37272727272727274,0.23030303030303034,0.2546583850931677,0.6949152542372882
0.33010050251256284,0.3703703703703704,0.1636363636363637,0.25477707006369427,0.6779661016949152
0.33502512562814074,0.37383177570093457,0.1636363636363637,0.25806451612903225,0.6779661016949152
0.33994974874371864,0.3679245283018868,0.1863636363636364,0.2549019607843137,0.6610169491525424
0.3448743718592965,0.37320574162679426,0.1863636363636364,0.26,0.6610169491525424
0.3497989949748744,0.3768115942028985,0.1863636363636364,0.2635135135135135,0.6610169491525424
0.3547236180904523,0.38235294117647056,0.1863636363636364,0.2689655172413793,0.6610169491525424
0.3596482412060302,0.37438423645320196,0.11969696969696964,0.2638888888888889,0.6440677966101694
0.36457286432160807,0.3681592039800995,0.05303030303030298,0.2605633802816901,0.6271186440677966
0.36949748743718597,0.3681592039800995,0.05303030303030298,0.2605633802816901,0.6271186440677966
0.37442211055276386,0.37373737373737376,0.05303030303030298,0.26618705035971224,0.6271186440677966
0.3793467336683417,0.37948717948717947,0.05303030303030298,0.27205882352941174,0.6271186440677966
0.3842713567839196,0.375,0.07575757575757569,0.2706766917293233,0.6101694915254238
0.3891959798994975,0.375,0.07575757575757569,0.2706766917293233,0.6101694915254238
0.3941206030150754,0.3769633507853403,0.07575757575757569,0.2727272727272727,0.6101694915254238
0.3990452261306533,0.37894736842105264,0.07575757575757569,0.2748091603053435,0.6101694915254238
0.4039698492462312,0.380952380952381,0.07575757575757569,0.27692307692307694,0.6101694915254238
0.4088944723618091,0.3850267379679145,0.07575757575757569,0.28125,0.6101694915254238
0.41381909547738693,0.3850267379679145,0.07575757575757569,0.28125,0.6101694915254238
0.41874371859296483,0.3891891891891892,0.07575757575757569,0.2857142857142857,0.6101694915254238
0.42366834170854273,0.39344262295081966,0.07575757575757569,0.2903225806451613,0.6101694915254238
0.4285929648241206,0.3956043956043956,0.07575757575757569,0.2926829268292683,0.6101694915254238
0.4335175879396985,0.39779005524861877,0.07575757575757569,0.29508196721311475,0.6101694915254238
0.4384422110552764,0.3932584269662921,0.0984848484848484,0.29411764705882354,0.5932203389830508
0.4433668341708543,0.3932584269662921,0.0984848484848484,0.29411764705882354,0.5932203389830508
0.44829145728643216,0.384180790960452,0.12121212121212122,0.288135593220339,0.576271186440678
